,carat,depth,table,price,x,y,z,y_val
22752,1.12,60.6,57.0,10769,6.77,6.66,4.07,2
44476,0.51,61.3,55.7,1595,5.15,5.18,3.16,0
52648,0.24,61.6,59.0,552,3.98,4.01,2.46,0
52642,0.24,60.8,58.0,552,3.99,4.03,2.44,0
13584,1.05,60.3,60.0,5557,6.66,6.54,3.98,1
49094,0.51,63.8,58.0,2063,5.06,5.09,3.24,0
42085,0.42,61.7,55.0,1273,4.84,4.82,2.98,0
40076,0.3,62.0,59.0,1114,4.28,4.24,2.64,0
29550,0.25,61.7,56.0,705,4.06,4.07,2.51,0
2029,0.7,61.2,56.0,3105,5.75,5.68,3.5,0
21879,1.52,61.6,57.0,9952,7.4,7.33,4.54,2
53435,0.72,61.1,54.0,2673,5.82,5.84,3.56,0
16821,1.04,61.8,58.0,6709,6.51,6.46,4.01,1
42241,0.59,61.9,55.0,1292,5.37,5.39,3.33,0
19720,1.23,59.6,60.0,8293,6.99,6.94,4.15,2
32145,0.32,61.8,60.0,786,4.36,4.41,2.71,0
11646,1.2,62.6,57.0,5053,6.8,6.72,4.23,1
34142,0.33,62.2,58.0,854,4.44,4.43,2.76,0
10555,1.08,61.8,56.0,4814,6.54,6.6,4.06,1
30895,0.35,61.6,55.0,744,4.55,4.57,2.81,0
27521,2.52,58.5,59.0,18252,8.9,8.87,5.2,4
13330,1.21,62.2,59.0,5502,6.79,6.85,4.24,1
43645,0.5,60.3,58.0,1433,5.12,5.1,3.08,0
26111,2.2,61.6,57.0,15384,8.34,8.39,5.15,4
29343,0.31,61.6,55.0,698,4.39,4.37,2.7,0
15358,1.05,62.6,56.0,6165,6.45,6.5,4.05,1
53353,1.0,61.2,56.0,2657,6.49,6.38,3.94,0
7143,1.11,61.7,63.0,4177,6.65,6.54,4.07,1
21590,1.12,61.1,57.0,9694,6.68,6.75,4.1,2
37352,0.4,61.5,55.0,982,4.71,4.75,2.91,0
6577,1.0,60.6,58.0,4077,6.47,6.4,3.9,1
15046,0.3,62.0,55.0,605,4.31,4.33,2.68,0
18336,1.11,62.2,56.0,7459,6.66,6.59,4.12,2
19806,1.5,62.3,56.0,8371,7.35,7.41,4.6,2
44914,0.53,61.0,58.0,1631,5.18,5.22,3.17,0
22398,1.5,58.9,59.0,10424,7.34,7.43,4.35,2
22930,1.44,63.1,56.0,10967,7.15,7.12,4.5,2
5780,1.29,58.6,60.0,3901,7.18,7.12,4.19,1
40580,0.5,62.1,57.0,1153,5.05,5.09,3.15,0
18535,1.51,59.6,60.0,7553,7.58,7.48,4.49,2
32124,0.4,62.2,61.0,784,4.71,4.74,2.94,0
14625,1.24,62.1,56.0,5902,6.88,6.84,4.26,1
25715,1.7,60.1,57.0,14623,7.71,7.74,4.64,4
15725,1.0,62.9,57.0,6290,6.36,6.32,3.99,1
52496,0.77,62.6,55.0,2524,5.9,5.85,3.68,0
12138,1.2,63.2,60.0,5174,6.65,6.54,4.17,1
31690,0.4,59.4,58.0,770,4.78,4.82,2.85,0
48636,0.37,61.5,56.0,537,4.6,4.63,2.84,0
52584,0.7,59.3,60.0,2539,5.77,5.83,3.43,0
28784,0.37,63.5,56.0,681,4.55,4.59,2.9,0
17427,1.1,61.5,57.0,6984,6.62,6.65,4.08,1
41255,0.3,62.9,57.0,500,4.25,4.27,2.68,0
2658,0.7,60.0,60.0,3235,5.78,5.85,3.49,0
19215,1.25,61.4,56.0,7956,6.91,6.94,4.25,2
50420,0.55,60.7,56.0,2259,5.31,5.34,3.23,0
49750,0.63,63.1,58.0,2157,5.42,5.46,3.43,0
47574,0.51,61.2,55.0,1875,5.15,5.18,3.16,0
28065,0.31,61.6,57.0,660,4.32,4.35,2.67,0
44395,0.5,62.5,60.0,1583,5.13,5.08,3.19,0
24147,2.3,62.3,57.0,12316,8.41,8.34,5.22,3
14308,1.04,60.9,56.0,5795,6.61,6.56,4.01,1
13021,0.29,61.3,56.0,600,4.23,4.25,2.6,0
48238,0.53,58.5,61.0,1950,5.39,5.28,3.12,0
41048,0.44,60.9,56.0,1188,4.88,4.94,2.99,0
29990,0.32,61.7,56.0,716,4.39,4.42,2.72,0
53490,0.71,62.7,58.0,2683,5.67,5.53,3.54,0
35921,0.43,61.6,55.0,919,4.9,4.87,3.01,0
29024,0.3,62.5,53.8,687,4.26,4.3,2.68,0
48401,0.83,63.7,59.0,1968,5.91,5.86,3.75,0
25483,2.23,62.4,59.0,14258,8.36,8.33,5.21,4
49225,0.58,61.8,55.0,2082,5.35,5.39,3.32,0
12269,1.0,56.9,63.0,5208,6.6,6.57,3.75,1
24509,1.13,62.3,54.0,12788,6.64,6.7,4.16,3
48055,0.73,62.0,57.0,1927,5.79,5.76,3.58,0
49964,0.3,61.7,61.0,540,4.33,4.29,2.66,0
37118,0.42,61.5,58.0,970,4.83,4.8,2.96,0
5526,1.01,63.4,57.0,3852,6.32,6.37,4.02,1
52451,0.59,61.8,56.0,2515,5.39,5.42,3.34,0
48508,0.54,60.6,55.0,1983,5.28,5.31,3.21,0
6661,0.7,60.3,58.0,4095,5.76,5.79,3.48,1
50796,0.71,61.8,58.0,2306,5.72,5.76,3.55,0
3462,0.72,61.4,56.0,3391,5.77,5.83,3.56,0
12465,1.03,62.3,56.0,5249,6.51,6.45,4.04,1
21868,1.03,61.7,54.0,9932,6.49,6.52,4.02,2
51352,0.71,63.4,56.0,2364,5.64,5.68,3.59,0
41299,0.38,62.2,54.0,1211,4.65,4.63,2.89,0
28773,0.33,60.8,57.0,681,4.5,4.51,2.74,0
6539,1.12,61.2,59.0,4071,6.7,6.66,4.09,1
22661,1.26,61.5,56.0,10709,6.97,7.01,4.3,2
2152,0.73,62.2,55.0,3127,5.77,5.74,3.58,0
1761,0.71,62.8,56.0,3045,5.67,5.7,3.57,0
31092,0.3,62.4,58.0,752,4.26,4.3,2.67,0
35420,0.4,62.0,59.0,900,4.72,4.7,2.92,0
40625,0.41,60.9,57.0,1153,4.79,4.76,2.91,0
30185,0.41,62.4,53.0,722,4.78,4.81,2.99,0
41876,0.5,65.7,63.0,1257,4.97,4.87,3.23,0
31478,0.34,62.7,57.0,765,4.48,4.45,2.8,0
38872,0.4,61.9,59.0,1050,4.7,4.67,2.9,0
38413,0.35,60.2,58.0,1024,4.66,4.61,2.79,0
22101,1.51,59.9,61.0,10129,7.34,7.39,4.41,2
17996,1.19,62.4,59.0,7277,6.79,6.73,4.22,2
13521,1.01,60.1,61.0,5544,6.5,6.47,3.9,1
7266,1.25,63.2,60.0,4199,6.87,6.81,4.32,1
7676,1.2,63.3,59.0,4274,6.7,6.66,4.23,1
39502,0.36,60.9,57.0,1080,4.63,4.57,2.8,0
10714,0.31,62.1,57.0,593,4.34,4.32,2.69,0
37602,0.23,63.7,55.0,485,3.87,3.89,2.47,0
15962,1.09,60.9,56.0,6388,6.67,6.7,4.07,1
36843,0.37,60.6,56.0,957,4.64,4.63,2.81,0
2778,0.71,62.8,56.0,3254,5.71,5.76,3.6,0
8116,0.93,62.8,59.0,4351,6.13,6.16,3.86,1
27059,0.32,58.8,59.0,646,4.49,4.52,2.65,0
14307,1.28,62.8,57.0,5795,6.93,6.87,4.33,1
17256,1.04,61.7,59.0,6906,6.49,6.45,3.99,1
33595,0.37,61.2,57.0,833,4.63,4.59,2.82,0
36816,0.51,62.9,59.0,956,5.11,5.07,3.2,0
21936,1.05,60.5,55.0,10011,6.67,6.58,4.01,2
17237,1.42,60.1,65.0,6894,7.28,7.2,4.35,1
21648,1.0,63.0,59.0,9740,6.35,6.38,4.01,2
37010,0.33,60.1,57.0,965,4.51,4.48,2.7,0
41029,0.41,60.9,60.0,1187,4.81,4.82,2.93,0
23761,1.51,61.4,58.0,11817,7.43,7.35,4.54,3
19610,1.57,62.6,58.0,8228,7.38,7.41,4.63,2
30988,0.37,62.2,59.0,746,4.54,4.56,2.83,0
42833,0.58,63.4,57.0,1356,5.29,5.34,3.37,0
14539,1.21,63.1,60.0,5871,6.74,6.69,4.24,1
4429,0.91,62.9,54.0,3615,6.14,6.22,3.89,1
25016,2.22,59.2,59.0,13553,8.54,8.46,5.03,3
28386,0.33,61.3,60.0,668,4.47,4.44,2.73,0
39045,0.52,62.3,60.0,1057,5.1,5.13,3.19,0
37777,0.37,61.5,55.0,999,4.7,4.66,2.88,0
22456,1.5,60.2,58.0,10483,7.5,7.34,4.47,2
30894,0.35,61.6,57.0,744,4.53,4.56,2.8,0
32095,0.33,61.5,59.0,781,4.42,4.46,2.73,0
48942,0.71,65.0,58.0,2045,5.57,5.53,3.61,0
53523,0.77,62.3,57.0,2689,5.88,5.91,3.67,0
10001,1.01,63.1,59.0,4705,6.34,6.43,4.03,1
12747,1.06,62.2,55.0,5319,6.54,6.51,4.06,1
8656,0.9,62.1,57.0,4455,6.17,6.23,3.85,1
33401,0.47,65.2,59.0,828,4.75,4.82,3.12,0
13481,1.06,58.4,61.0,5535,6.73,6.69,3.92,1
25870,1.8,62.4,54.0,14959,7.77,7.8,4.86,4
47455,0.53,60.2,57.0,1857,5.24,5.26,3.16,0
17897,2.3,60.2,59.0,7226,8.71,8.56,5.19,1
41306,0.38,61.5,56.0,1212,4.67,4.7,2.88,0
32039,0.3,62.3,54.1,779,4.28,4.34,2.69,0
1223,0.7,63.1,57.0,2940,5.59,5.66,3.55,0
36818,0.7,67.3,59.0,956,5.51,5.45,3.69,0
2116,0.7,61.2,55.0,3119,5.74,5.76,3.52,0
46485,0.9,61.3,59.0,1777,6.2,6.15,3.78,0
36163,0.38,62.3,53.6,929,4.65,4.67,2.9,0
7107,0.92,62.4,58.0,4168,6.18,6.19,3.86,1
4646,0.9,63.1,59.0,3669,6.15,6.11,3.87,1
50588,0.7,63.1,58.0,2282,5.66,5.69,3.58,0
6245,0.9,60.8,58.0,4008,6.2,6.29,3.8,1
35213,0.36,60.0,56.0,892,4.66,4.69,2.81,0
18540,1.0,60.1,63.0,7556,6.42,6.45,3.87,2
26056,2.13,62.1,55.0,15258,8.23,8.29,5.13,4
31146,0.41,63.4,58.0,755,4.77,4.66,2.99,0
40634,0.41,62.3,57.0,1153,4.77,4.74,2.96,0
10122,1.01,60.2,58.0,4719,6.5,6.59,3.94,1
19506,1.0,62.4,57.0,8138,6.36,6.4,3.98,2
17524,1.3,62.2,56.0,7054,7.03,6.98,4.36,1
24740,1.77,62.2,58.0,13085,7.76,7.68,4.8,3
464,0.7,63.0,60.0,2818,5.64,5.6,3.54,0
44457,0.57,59.8,59.0,1592,5.39,5.41,3.23,0
45724,0.6,60.0,57.0,1698,5.52,5.48,3.3,0
2950,0.7,61.7,59.0,3294,5.71,5.67,3.51,0
29319,0.31,62.4,55.0,698,4.36,4.33,2.71,0
12636,1.0,61.2,58.0,5292,6.44,6.4,3.93,1
6304,1.5,62.9,60.0,4022,7.31,7.22,4.57,1
4365,1.01,59.1,63.0,3605,6.54,6.59,3.88,1
16182,1.25,61.1,57.0,6468,6.93,6.89,4.22,1
9158,1.02,63.3,58.0,4540,6.31,6.4,4.02,1
28244,0.33,61.7,56.0,666,4.41,4.44,2.73,0
52000,0.81,62.6,59.7,2444,5.86,5.92,3.69,0
46803,0.7,65.5,57.0,1806,5.56,5.43,3.6,0
4213,0.7,61.2,56.0,3567,5.68,5.75,3.5,1
41820,0.85,66.9,54.0,1250,5.98,5.75,3.94,0
21199,1.51,62.6,55.0,9344,7.37,7.26,4.58,2
29597,0.35,61.7,61.0,706,4.49,4.52,2.78,0
27357,2.16,58.5,60.0,17934,8.54,8.49,4.98,4
48031,0.5,61.4,61.0,1923,5.14,5.03,3.12,0
12181,1.23,62.1,58.0,5183,6.85,6.78,4.23,1
24731,2.11,61.4,62.0,13069,8.25,8.21,5.05,3
49243,0.71,62.3,55.0,2085,5.7,5.73,3.56,0
51244,0.71,57.9,62.0,2354,5.82,5.86,3.38,0
3694,0.76,60.5,56.0,3447,5.98,5.95,3.61,0
16488,1.2,61.9,54.0,6588,6.83,6.9,4.25,1
14036,1.25,61.2,57.0,5706,6.89,6.93,4.23,1
7065,0.33,63.7,56.0,579,4.36,4.4,2.79,0
5125,0.7,61.6,57.0,3763,5.69,5.73,3.52,1
8216,1.02,62.5,59.0,4370,6.42,6.37,4.0,1
33413,0.32,61.0,58.0,828,4.44,4.41,2.7,0
9498,0.91,60.0,57.0,4609,6.29,6.31,3.83,1
42013,0.35,62.0,54.0,1266,4.56,4.57,2.83,0
3498,0.9,64.3,62.0,3400,6.0,6.07,3.88,0
14915,1.01,65.4,56.0,6004,6.18,6.23,4.06,1
6288,0.97,58.9,58.0,4020,6.51,6.47,3.82,1
9508,1.01,60.2,59.0,4612,6.49,6.54,3.92,1
27247,1.51,62.2,57.0,17649,7.37,7.32,4.57,4
52075,0.71,63.0,58.0,2456,5.68,5.72,3.59,0
15644,1.0,62.3,54.0,6272,6.42,6.38,3.99,1
51451,0.6,60.8,59.0,2376,5.49,5.43,3.32,0
43,0.26,58.4,63.0,403,4.19,4.24,2.46,0
2114,0.9,61.9,59.0,3119,6.14,6.2,3.82,0
28498,0.3,62.0,53.0,673,4.31,4.33,2.68,0
45457,0.7,63.5,56.0,1675,5.59,5.63,3.56,0
8474,1.01,61.3,60.0,4416,6.4,6.43,3.93,1
48354,0.56,61.9,57.0,1963,5.26,5.3,3.27,0
11411,1.0,61.5,61.0,5000,6.45,6.4,3.95,1
7405,0.33,63.3,56.0,579,4.41,4.43,2.8,0
34634,0.31,60.5,56.0,872,4.41,4.38,2.66,0
29894,0.3,60.4,59.0,710,4.32,4.35,2.62,0
7570,0.91,59.3,58.0,4253,6.33,6.38,3.77,1
6221,1.01,63.1,58.0,4004,6.34,6.38,4.01,1
27566,2.4,62.0,55.0,18374,8.57,8.6,5.32,4
40428,0.4,60.2,63.0,1135,4.74,4.8,2.87,0
6393,0.92,62.9,56.0,4037,6.2,6.24,3.91,1
51984,0.25,63.0,57.0,548,3.98,4.08,2.54,0
24024,1.8,57.9,58.0,12196,8.08,8.13,4.69,3
7832,1.01,63.4,59.0,4299,6.32,6.26,3.99,1
38188,0.41,62.7,56.0,1015,4.78,4.73,2.98,0
5764,1.01,64.3,57.0,3897,6.32,6.25,4.04,1
21301,1.54,60.9,56.4,9452,7.43,7.45,4.53,2
34866,0.3,62.7,56.0,878,4.31,4.24,2.68,0
10148,1.17,61.1,56.0,4725,6.8,6.86,4.17,1
53252,0.72,62.3,61.0,2646,5.73,5.66,3.55,0
7706,1.04,60.9,58.0,4277,6.58,6.52,3.99,1
18314,1.01,63.1,58.0,7448,6.34,6.38,4.01,2
6616,0.9,62.0,57.0,4082,6.16,6.1,3.8,1
35241,0.37,59.7,62.0,894,4.7,4.68,2.8,0
33917,0.3,62.9,58.0,844,4.24,4.22,2.66,0
27051,0.33,62.2,54.0,646,4.43,4.45,2.76,0
2993,0.9,61.1,58.0,3303,6.18,6.22,3.79,0
30127,0.32,61.2,59.0,720,4.41,4.38,2.69,0
29293,0.31,60.8,56.0,436,4.38,4.41,2.67,0
35871,0.3,61.1,56.0,918,4.36,4.38,2.67,0
35726,0.3,62.2,55.0,911,4.33,4.29,2.68,0
32366,0.32,62.0,54.0,790,4.41,4.43,2.74,0
48143,0.77,62.1,62.0,1940,5.87,5.82,3.63,0
39186,0.5,61.2,59.0,1063,5.13,5.1,3.13,0
47253,0.51,61.6,56.0,1842,5.14,5.12,3.16,0
9825,1.01,63.9,57.0,4672,6.37,6.3,4.05,1
2110,0.85,60.4,56.0,3118,6.26,6.17,3.75,0
39728,0.51,61.3,58.0,1091,5.15,5.19,3.17,0
37742,0.31,60.9,57.0,997,4.42,4.38,2.68,0
9413,1.01,63.9,57.0,4588,6.29,6.36,4.04,1
21732,1.17,61.9,56.0,9799,6.73,6.78,4.18,2
28877,0.31,61.2,57.0,684,4.38,4.34,2.67,0
45114,0.7,61.9,58.0,1650,5.74,5.69,3.54,0
19596,1.73,63.6,59.0,8220,7.56,7.6,4.82,2
4040,1.24,61.1,62.0,3528,6.91,6.86,4.21,0
44068,0.55,61.7,56.0,1551,5.24,5.29,3.25,0
23519,1.53,62.5,57.0,11525,7.38,7.31,4.59,3
22824,1.01,61.7,55.0,10852,6.44,6.49,3.99,2
47206,0.5,62.1,55.0,1838,5.05,5.09,3.15,0
24079,1.51,60.3,58.0,12224,7.43,7.47,4.49,3
42853,0.41,62.3,55.0,1356,4.77,4.76,2.97,0
43563,0.51,62.5,53.0,1431,5.12,5.15,3.21,0
27673,1.5,60.7,59.0,18691,7.31,7.38,4.46,4
39388,0.41,60.2,57.0,1076,4.8,4.83,2.9,0
3789,0.73,61.7,54.0,3463,5.82,5.76,3.57,0
32181,0.39,62.3,59.0,787,4.65,4.69,2.91,0
30426,0.32,60.9,58.0,730,4.4,4.43,2.69,0
31831,0.34,61.6,58.0,775,4.44,4.49,2.75,0
17015,1.2,65.2,56.0,6793,6.61,6.67,4.33,1
2589,0.71,62.5,55.0,3217,5.71,5.74,3.58,0
43607,0.34,59.7,59.0,507,4.5,4.54,2.7,0
24533,1.52,59.5,61.0,12823,7.5,7.43,4.44,3
11732,1.01,62.2,56.0,5068,6.43,6.4,3.99,1
53275,0.79,63.4,57.0,2649,5.86,5.9,3.73,0
5671,0.91,62.2,57.0,3884,6.12,6.17,3.82,1
41040,0.41,61.4,56.0,1187,4.77,4.81,2.94,0
25948,1.51,61.8,57.0,15118,7.36,7.31,4.53,4
36216,0.36,62.2,59.0,932,4.57,4.53,2.83,0
42372,0.57,61.6,60.0,1304,5.33,5.35,3.29,0
20053,0.31,62.3,55.0,625,4.3,4.33,2.69,0
21499,1.53,62.5,57.0,9596,7.39,7.32,4.6,2
27660,2.01,63.3,55.0,18640,7.87,7.94,5.0,4
29555,0.4,62.1,55.0,705,4.73,4.77,2.95,0
3193,0.77,62.1,60.0,3343,5.82,5.77,3.6,0
15717,0.36,61.9,56.0,608,4.59,4.55,2.83,0
10064,0.32,63.1,58.0,591,4.36,4.33,2.74,0
10257,1.01,63.5,58.0,4751,6.35,6.25,4.0,1
2719,0.26,63.6,56.0,564,4.06,4.09,2.59,0
25819,2.09,63.0,57.0,14838,8.13,8.09,5.11,4
11293,1.0,60.7,60.0,4978,6.55,6.49,3.96,1
47997,0.37,63.2,57.0,533,4.54,4.58,2.88,0
44608,0.53,61.6,56.0,1607,5.23,5.19,3.21,0
44530,0.54,59.9,63.0,1601,5.25,5.3,3.16,0
11669,0.76,62.2,55.0,5056,5.86,5.82,3.63,1
20046,0.28,62.0,56.0,625,4.21,4.18,2.6,0
22259,1.14,61.1,57.0,10313,6.7,6.76,4.11,2
50743,0.57,61.0,56.0,2297,5.38,5.4,3.29,0
6570,1.0,60.7,55.0,4077,6.39,6.33,3.86,1
21229,1.6,62.0,55.0,9376,7.53,7.59,4.69,2
13294,1.06,59.6,60.0,5491,6.61,6.68,3.96,1
18117,1.58,64.7,58.0,7333,7.28,7.22,4.69,2
45657,0.3,59.7,59.9,526,4.36,4.4,2.61,0
21614,1.5,62.0,55.0,9706,7.26,7.37,4.57,2
52781,0.83,62.3,54.0,2565,6.04,6.07,3.77,0
49115,0.72,62.8,58.0,2066,5.71,5.73,3.59,0
34714,0.37,62.3,56.0,874,4.64,4.61,2.88,0
34998,0.31,61.9,53.5,882,4.36,4.39,2.71,0
17459,1.01,65.9,54.0,7001,6.18,6.27,4.1,1
43739,0.51,59.6,57.0,1438,5.2,5.24,3.11,0
50028,0.51,61.7,56.0,2197,5.11,5.13,3.16,0
36017,0.39,63.1,58.0,921,4.68,4.61,2.93,0
10808,1.0,61.5,57.0,4864,6.41,6.47,3.96,1
46221,0.5,61.9,58.0,1752,5.04,5.1,3.14,0
5134,1.0,60.7,58.0,3763,6.45,6.38,3.9,1
51338,0.52,62.3,56.0,2362,5.12,5.15,3.2,0
8037,0.9,63.0,59.0,4334,6.13,6.1,3.85,1
51386,0.71,62.0,57.0,2368,5.73,5.76,3.56,0
1396,0.24,61.8,55.0,559,3.99,4.02,2.47,0
15908,1.04,63.8,57.0,6360,6.42,6.37,4.08,1
32994,0.38,60.2,58.0,812,4.75,4.69,2.84,0
37020,0.33,61.2,57.0,965,4.44,4.42,2.71,0
27578,1.54,60.3,57.0,18416,7.49,7.56,4.54,4
46141,0.57,60.7,59.0,1746,5.38,5.33,3.25,0
6233,1.1,62.8,55.0,4004,6.68,6.57,4.16,1
49176,0.68,58.1,60.0,2074,5.8,5.91,3.4,0
1388,0.24,62.1,56.0,559,3.97,4.0,2.47,0
53071,0.72,57.9,58.0,2610,5.92,5.96,3.44,0
29979,0.39,62.1,59.0,716,4.69,4.71,2.92,0
47859,0.67,61.4,57.0,1910,5.7,5.67,3.49,0
38836,0.52,63.1,56.0,1049,5.08,5.12,3.22,0
37067,0.42,61.8,55.0,969,4.8,4.85,2.98,0
15453,1.3,58.1,59.0,6188,7.19,7.16,4.17,1
2739,0.76,63.0,56.0,3248,5.83,5.79,3.66,0
6980,1.01,61.3,57.0,4153,6.45,6.5,3.97,1
19255,1.24,61.9,56.0,7986,6.87,6.83,4.24,2
14430,1.01,62.1,62.0,5826,6.36,6.32,3.94,1
9818,1.01,58.8,59.0,4672,6.58,6.55,3.86,1
9211,1.28,62.3,58.0,4553,6.89,6.94,4.31,1
17452,1.01,63.3,60.0,6999,6.32,6.35,4.01,1
12905,1.08,61.8,53.0,5375,6.62,6.63,4.09,1
4212,0.9,61.9,64.0,3567,6.0,6.09,3.74,1
46513,0.47,60.6,55.0,1780,5.05,5.09,3.07,0
25848,2.0,59.3,60.0,14918,8.19,8.13,4.84,4
6312,1.13,58.3,61.0,4025,6.88,6.78,3.98,1
48959,0.61,61.9,56.0,2048,5.41,5.45,3.36,0
37957,0.41,62.6,55.0,1007,4.75,4.77,2.98,0
26811,2.01,61.7,60.0,16700,8.09,8.02,4.97,4
16179,1.2,62.6,56.0,6468,6.73,6.76,4.22,1
10489,0.9,64.0,63.0,4796,6.12,6.04,3.89,1
4501,1.08,62.0,57.0,3629,6.65,6.55,4.06,1
719,1.0,67.9,62.0,2856,6.19,6.03,4.15,0
29868,0.3,61.8,55.0,710,4.32,4.36,2.68,0
10893,1.02,62.5,56.0,4884,6.44,6.35,4.0,1
4550,0.91,62.7,57.0,3642,6.16,6.21,3.88,1
38539,0.34,62.3,55.0,1033,4.48,4.45,2.78,0
25847,1.52,62.5,55.0,14915,7.42,7.31,4.6,4
47125,0.7,70.6,56.0,1828,5.45,5.35,3.81,0
43608,0.34,60.8,59.0,507,4.46,4.56,2.74,0
32979,0.37,62.3,59.0,811,4.56,4.59,2.85,0
33384,0.34,62.4,54.0,827,4.45,4.49,2.79,0
26681,0.3,61.1,61.0,427,4.33,4.38,2.66,0
35612,0.3,63.3,59.0,473,4.2,4.23,2.67,0
9820,1.01,60.7,59.0,4672,6.35,6.4,3.87,1
23805,1.67,61.6,59.1,11867,7.61,7.64,4.7,3
52066,0.79,60.8,57.0,2453,5.99,5.96,3.63,0
31046,0.34,62.0,58.0,750,4.47,4.43,2.76,0
25239,2.01,63.1,55.0,13849,7.99,8.09,5.07,3
27229,1.71,62.2,55.0,17595,7.72,7.65,4.78,4
24313,1.21,61.1,57.0,12556,6.87,6.91,4.21,3
31851,0.3,62.2,59.0,776,4.28,4.24,2.65,0
170,0.75,61.3,56.0,2773,5.85,5.89,3.6,0
17910,1.38,61.0,60.0,7233,7.21,7.16,4.38,1
32118,0.37,63.5,59.0,784,4.55,4.59,2.9,0
1750,0.71,61.7,55.0,3041,5.73,5.77,3.55,0
49861,0.57,61.6,58.0,2172,5.39,5.35,3.31,0
16377,0.33,58.9,61.0,609,4.52,4.55,2.67,0
34505,0.4,61.5,58.0,868,4.72,4.74,2.91,0
5584,1.12,60.9,63.0,3864,6.65,6.59,4.03,1
8283,0.9,62.2,63.0,4382,6.14,6.23,3.85,1
39198,0.43,61.2,58.0,1064,4.87,4.83,2.97,0
15224,1.04,61.9,57.0,6112,6.51,6.54,4.04,1
52148,0.7,62.8,58.0,2470,5.6,5.65,3.53,0
8025,1.01,62.2,58.0,4332,6.33,6.38,3.95,1
47347,0.5,61.9,57.0,1845,5.09,5.06,3.14,0
52538,1.0,67.8,53.0,2530,6.08,6.02,4.1,0
18951,1.21,61.5,58.0,7792,6.84,6.81,4.2,2
18302,1.18,60.9,56.0,7439,6.8,6.85,4.16,2
24162,1.8,61.2,58.0,12338,7.88,7.7,4.79,3
39797,0.5,62.0,58.0,1095,5.08,5.11,3.16,0
37834,0.33,60.9,55.0,1002,4.5,4.47,2.73,0
38091,0.36,62.6,56.0,1013,4.56,4.52,2.84,0
25797,1.7,63.9,58.0,14787,7.46,7.5,4.78,4
38253,0.31,62.7,58.0,380,4.3,4.34,2.71,0
30707,0.4,63.8,55.0,737,4.65,4.69,2.98,0
45547,0.51,62.3,57.0,1687,5.13,5.08,3.18,0
42176,0.5,61.0,56.0,1286,5.15,5.17,3.15,0
18552,1.24,63.5,55.0,7563,6.82,6.86,4.35,2
30326,0.36,60.9,57.0,726,4.58,4.61,2.8,0
15169,1.0,60.9,60.0,6097,6.45,6.42,3.92,1
13165,1.24,61.4,63.0,5444,6.89,6.88,4.23,1
1479,0.77,62.8,58.0,2986,5.78,5.84,3.65,0
38557,0.31,61.1,56.0,1034,4.38,4.39,2.68,0
9511,1.05,63.1,58.0,4612,6.47,6.42,4.07,1
29694,0.31,63.0,58.0,707,4.33,4.37,2.74,0
5590,1.17,57.4,59.0,3866,7.02,6.95,4.01,1
13898,0.9,62.4,55.0,5656,6.15,6.19,3.85,1
8280,0.9,63.2,54.0,4382,6.1,6.17,3.88,1
9738,0.9,62.4,58.0,4657,6.15,6.12,3.83,1
11004,1.2,65.1,58.0,4915,6.62,6.56,4.29,1
5477,1.12,61.0,60.0,3838,6.7,6.64,4.07,1
49775,0.7,61.3,59.0,2161,5.71,5.74,3.51,0
53047,0.71,62.3,56.0,2606,5.7,5.73,3.56,0
48600,0.6,62.2,56.0,1996,5.44,5.4,3.37,0
5768,0.91,62.8,59.0,3898,6.16,6.13,3.86,1
11078,0.9,62.0,57.0,4924,6.15,6.2,3.83,1
1629,0.81,61.0,56.0,3015,5.99,6.05,3.67,0
33318,0.35,60.8,55.0,827,4.59,4.56,2.78,0
27768,0.32,61.4,60.0,648,4.41,4.39,2.7,0
23700,0.36,62.1,56.0,631,4.56,4.59,2.84,0
52842,0.7,61.3,57.0,2575,5.73,5.76,3.52,0
51700,0.7,62.4,59.0,2400,5.64,5.71,3.54,0
4589,1.01,62.8,58.0,3655,6.3,6.35,3.97,1
44918,0.53,61.4,60.0,1631,5.18,5.21,3.19,0
17655,1.0,63.1,56.0,7114,6.36,6.4,4.02,1
19873,1.52,58.3,62.0,8427,7.61,7.49,4.4,2
50118,0.5,60.5,56.0,2210,5.15,5.09,3.1,0
18871,1.64,62.6,59.0,7739,7.45,7.51,4.68,2
15878,1.26,62.6,55.0,6350,6.96,6.91,4.34,1
1565,0.8,63.0,57.0,3005,5.89,5.95,3.73,0
25435,2.35,61.8,58.0,14185,8.58,8.44,5.26,4
50320,0.7,61.9,53.2,2240,5.68,5.71,3.56,0
21748,1.1,61.2,56.0,9817,6.68,6.65,4.08,2
28911,0.3,60.6,58.0,684,4.35,4.36,2.64,0
30386,0.33,61.6,54.0,730,4.44,4.49,2.75,0
48601,0.6,60.4,60.0,1996,5.48,5.44,3.3,0
46137,0.54,62.1,55.1,1745,5.2,5.23,3.23,0
15264,1.2,58.9,60.0,6129,7.02,6.94,4.11,1
4650,0.9,63.8,59.0,3669,6.08,6.05,3.87,1
52445,0.53,62.7,60.0,2514,5.19,5.12,3.23,0
3478,1.05,60.9,60.0,3395,6.51,6.59,3.99,0
47360,0.72,61.4,58.0,1846,5.74,5.76,3.53,0
32029,0.38,60.1,60.0,778,4.72,4.66,2.82,0
